Seq Crs View,Fac,Subj,Crs Num,Rub Var,Cred Weight,Fee Weight,MET Weight,Lang,Acad Year,Session,Period Fac,Per,Course Title,Resp Fac,Resp Unit,Pre-req,Is Pre-req,Enf Pre-req,Sect,Lang Sect,Enr Count Sect,Max Enr Sect,Targ Enr Sect,Resp Fac Sect,Resp Unit Sect,Inst,Grp,Freq,Campus,Lang Meet,Enr Count,Max Enr,Targ Enr,Day,Hour,Dur.,Book Prio,Building,Room,Room Capacity,Assoc Crs Fees,Course Dir,Section Dir,Instructor,Seqmeeting
288275,LE,EECS,1520,,3,3,3,EN,2025,FW,LE,W,Computer Use: Fundamentals,LE,EECS,Y,Y,N,R,EN,17,48,48,LE,EECS,LECT,1,W,MA,EN,17,48,48,R,9:30,80,2,MK,4025,50,,Course Director:,Section Director: 102096426  Kio Onoise Gerald,Meet Instructor: 102096426  Kio Onoise Gerald,866159
310396,LE,ENG,1102,,4,4,4,EN,2025,FW,LE,W,Renaissance Engineer 2: Engineering Design Principles,LE,ENG,N,N,N,V,EN,120,120,120,LE,ENG,BLEN,1,W,MA,EN,120,120,120,R,12:30,110,,MK,4070,137,,Course Director: 102089917  Sadek Hossam,Section Director: 102093820  Zhuang Kai,Meet Instructor: 102093820  Zhuang Kai,895524
310396,LE,ENG,1102,,4,4,4,EN,2025,FW,LE,W,Renaissance Engineer 2: Engineering Design Principles,LE,ENG,N,N,N,V,EN,120,120,120,LE,ENG,TUTR,1,W,MA,EN,32,32,32,M,15:30,50,,MK,6015,36,,Course Director: 102089917  Sadek Hossam,Section Director: 102093820  Zhuang Kai,Meet Instructor:,895525
310396,LE,ENG,1102,,4,4,4,EN,2025,FW,LE,W,Renaissance Engineer 2: Engineering Design Principles,LE,ENG,N,N,N,V,EN,120,120,120,LE,ENG,TUTR,2,W,MA,EN,32,32,32,W,14:30,50,,MK,5000,48,,Course Director: 102089917  Sadek Hossam,Section Director: 102093820  Zhuang Kai,Meet Instructor:,895526
310396,LE,ENG,1102,,4,4,4,EN,2025,FW,LE,W,Renaissance Engineer 2: Engineering Design Principles,LE,ENG,N,N,N,V,EN,120,120,120,LE,ENG,TUTR,3,W,MA,EN,32,32,32,W,14:30,50,,MK,4050,50,,Course Director: 102089917  Sadek Hossam,Section Director: 102093820  Zhuang Kai,Meet Instructor:,895527
310396,LE,ENG,1102,,4,4,4,EN,2025,FW,LE,W,Renaissance Engineer 2: Engineering Design Principles,LE,ENG,N,N,N,V,EN,120,120,120,LE,ENG,TUTR,4,W,MA,EN,24,24,24,M,15:30,50,,MK,4040,50,,Course Director: 102089917  Sadek Hossam,Section Director: 102093820  Zhuang Kai,Meet Instructor:,898949
288291,LE,ESSE,1012,,3,3,3,EN,2025,FW,LE,W,The Earth Environment,LE,ESSE,N,N,N,V,EN,82,96,96,LE,ESSE,LECT,1,W,MA,EN,82,96,96,W,10:30,50,,MK,4070,137,,Course Director:,Section Director: 102029802  Wang Jian-Guo,Meet Instructor: 102029802  Wang Jian-Guo,866209
288291,LE,ESSE,1012,,3,3,3,EN,2025,FW,LE,W,The Earth Environment,LE,ESSE,N,N,N,V,EN,82,96,96,LE,ESSE,LECT,1,W,MA,EN,82,96,96,F,10:30,50,,MK,4070,137,,Course Director:,Section Director: 102029802  Wang Jian-Guo,Meet Instructor: 102029802  Wang Jian-Guo,866211
288291,LE,ESSE,1012,,3,3,3,EN,2025,FW,LE,W,The Earth Environment,LE,ESSE,N,N,N,V,EN,82,96,96,LE,ESSE,LECT,1,W,MA,EN,82,96,96,M,10:30,50,,MK,4070,137,,Course Director:,Section Director: 102029802  Wang Jian-Guo,Meet Instructor: 102029802  Wang Jian-Guo,866210
288291,LE,ESSE,1012,,3,3,3,EN,2025,FW,LE,W,The Earth Environment,LE,ESSE,N,N,N,V,EN,82,96,96,LE,ESSE,LAB,1,W,MA,EN,27,32,32,T,12:30,170,,MK,6075,36,,Course Director:,Section Director: 102029802  Wang Jian-Guo,Meet Instructor: 102113759  Sepehri Jafar,866206
288291,LE,ESSE,1012,,3,3,3,EN,2025,FW,LE,W,The Earth Environment,LE,ESSE,N,N,N,V,EN,82,96,96,LE,ESSE,LAB,2,W,MA,EN,26,32,32,T,12:30,170,,MK,4095,50,,Course Director:,Section Director: 102029802  Wang Jian-Guo,Meet Instructor:,866207
288291,LE,ESSE,1012,,3,3,3,EN,2025,FW,LE,W,The Earth Environment,LE,ESSE,N,N,N,V,EN,82,96,96,LE,ESSE,LAB,3,W,MA,EN,29,32,32,R,14:30,170,,MK,6075,36,,Course Director:,Section Director: 102029802  Wang Jian-Guo,Meet Instructor: 102113759  Sepehri Jafar,866208
298939,SC,BIOL,1001,,3,3,3,EN,2025,FW,SC,W,"Biology II - Evolution, Ecology, Biodiversity and Conservation Biology",SC,BIOL,Y,Y,N,Q,EN,21,30,30,SC,BIOL,LECT,1,W,MA,EN,21,30,30,M,13:30,50,9,MK,5070,50,,Course Director:,Section Director: 102116694  Atallah Jade,Meet Instructor: 102116694  Atallah Jade,866047
298939,SC,BIOL,1001,,3,3,3,EN,2025,FW,SC,W,"Biology II - Evolution, Ecology, Biodiversity and Conservation Biology",SC,BIOL,Y,Y,N,Q,EN,21,30,30,SC,BIOL,LECT,1,W,MA,EN,21,30,30,F,13:30,50,9,MK,5070,50,,Course Director:,Section Director: 102116694  Atallah Jade,Meet Instructor: 102116694  Atallah Jade,866045
298939,SC,BIOL,1001,,3,3,3,EN,2025,FW,SC,W,"Biology II - Evolution, Ecology, Biodiversity and Conservation Biology",SC,BIOL,Y,Y,N,Q,EN,21,30,30,SC,BIOL,LECT,1,W,MA,EN,21,30,30,W,13:30,50,9,MK,5070,50,,Course Director:,Section Director: 102116694  Atallah Jade,Meet Instructor: 102116694  Atallah Jade,866046
298939,SC,BIOL,1001,,3,3,3,EN,2025,FW,SC,W,"Biology II - Evolution, Ecology, Biodiversity and Conservation Biology",SC,BIOL,Y,Y,N,Q,EN,21,30,30,SC,BIOL,LAB,1,W,MA,EN,0,0,0,T,14:30,170,1,,,,,Course Director:,Section Director: 102116694  Atallah Jade,Meet Instructor:,866042
298939,SC,BIOL,1001,,3,3,3,EN,2025,FW,SC,W,"Biology II - Evolution, Ecology, Biodiversity and Conservation Biology",SC,BIOL,Y,Y,N,Q,EN,21,30,30,SC,BIOL,LAB,2,W,MA,EN,0,6,0,W,14:30,170,1,,,,,Course Director:,Section Director: 102116694  Atallah Jade,Meet Instructor:,866043
298939,SC,BIOL,1001,,3,3,3,EN,2025,FW,SC,W,"Biology II - Evolution, Ecology, Biodiversity and Conservation Biology",SC,BIOL,Y,Y,N,Q,EN,21,30,30,SC,BIOL,LAB,3,W,MA,EN,21,24,24,R,14:30,170,2,,,,,Course Director:,Section Director: 102116694  Atallah Jade,Meet Instructor:,866044
294352,SC,CHEM,1001,,3,3,3,EN,2025,FW,SC,W,Chemical Dynamics,SC,CHEM,N,Y,N,Q,EN,23,50,50,SC,CHEM,LECT,1,W,MA,EN,23,50,50,M,11:30,50,9,MK,5070,50,,Course Director: 102062043  Belozerov Kyle,Section Director: 102094776  Kouyoumdjian Hovig,Meet Instructor: 102094776  Kouyoumdjian Hovig,866058
294352,SC,CHEM,1001,,3,3,3,EN,2025,FW,SC,W,Chemical Dynamics,SC,CHEM,N,Y,N,Q,EN,23,50,50,SC,CHEM,LECT,1,W,MA,EN,23,50,50,W,11:30,50,9,MK,5070,50,,Course Director: 102062043  Belozerov Kyle,Section Director: 102094776  Kouyoumdjian Hovig,Meet Instructor: 102094776  Kouyoumdjian Hovig,866059
294352,SC,CHEM,1001,,3,3,3,EN,2025,FW,SC,W,Chemical Dynamics,SC,CHEM,N,Y,N,Q,EN,23,50,50,SC,CHEM,LECT,1,W,MA,EN,23,50,50,F,11:30,50,9,MK,5070,50,,Course Director: 102062043  Belozerov Kyle,Section Director: 102094776  Kouyoumdjian Hovig,Meet Instructor: 102094776  Kouyoumdjian Hovig,866060
294352,SC,CHEM,1001,,3,3,3,EN,2025,FW,SC,W,Chemical Dynamics,SC,CHEM,N,Y,N,Q,EN,23,50,50,SC,CHEM,TUTR,1,W,MA,EN,23,50,50,F,8:30,50,9,MK,5070,50,,Course Director: 102062043  Belozerov Kyle,Section Director: 102094776  Kouyoumdjian Hovig,Meet Instructor: 102094776  Kouyoumdjian Hovig,866061
294352,SC,CHEM,1001,,3,3,3,EN,2025,FW,SC,W,Chemical Dynamics,SC,CHEM,N,Y,N,Q,EN,23,50,50,SC,CHEM,LAB,1,F,MA,EN,23,24,24,M,14:30,170,9,MK,6065,32,,Course Director: 102062043  Belozerov Kyle,Section Director: 102094776  Kouyoumdjian Hovig,Meet Instructor:,866055
294352,SC,CHEM,1001,,3,3,3,EN,2025,FW,SC,W,Chemical Dynamics,SC,CHEM,N,Y,N,Q,EN,23,50,50,SC,CHEM,LAB,2,F,MA,EN,0,24,0,W,14:30,170,1,,,,,Course Director: 102062043  Belozerov Kyle,Section Director: 102094776  Kouyoumdjian Hovig,Meet Instructor:,866056
294352,SC,CHEM,1001,,3,3,3,EN,2025,FW,SC,W,Chemical Dynamics,SC,CHEM,N,Y,N,Q,EN,23,50,50,SC,CHEM,LAB,3,F,MA,EN,0,2,0,F,14:30,170,1,,,,,Course Director: 102062043  Belozerov Kyle,Section Director: 102094776  Kouyoumdjian Hovig,Meet Instructor:,866057
309522,SC,CHEM,1100,,4,4,4,EN,2025,FW,SC,W,Chemistry and Materials Science for Engineers,SC,CHEM,N,Y,N,Q,EN,115,120,120,SC,CHEM,LECT,1,W,MA,EN,115,120,120,W,13:30,50,9,MK,4070,137,"FeeAmount=5, Type=A, RefundType=A, RefundDate=",Course Director:,Section Director: 102094776  Kouyoumdjian Hovig,Meet Instructor: 102094776  Kouyoumdjian Hovig,866067
309522,SC,CHEM,1100,,4,4,4,EN,2025,FW,SC,W,Chemistry and Materials Science for Engineers,SC,CHEM,N,Y,N,Q,EN,115,120,120,SC,CHEM,LECT,1,W,MA,EN,115,120,120,M,13:30,50,9,MK,4070,137,"FeeAmount=5, Type=A, RefundType=A, RefundDate=",Course Director:,Section Director: 102094776  Kouyoumdjian Hovig,Meet Instructor: 102094776  Kouyoumdjian Hovig,866066
309522,SC,CHEM,1100,,4,4,4,EN,2025,FW,SC,W,Chemistry and Materials Science for Engineers,SC,CHEM,N,Y,N,Q,EN,115,120,120,SC,CHEM,LECT,1,W,MA,EN,115,120,120,F,13:30,110,9,MK,4070,137,"FeeAmount=5, Type=A, RefundType=A, RefundDate=",Course Director:,Section Director: 102094776  Kouyoumdjian Hovig,Meet Instructor: 102094776  Kouyoumdjian Hovig,866068
309522,SC,CHEM,1100,,4,4,4,EN,2025,FW,SC,W,Chemistry and Materials Science for Engineers,SC,CHEM,N,Y,N,Q,EN,115,120,120,SC,CHEM,TUTR,1,W,MA,EN,115,120,120,F,12:30,50,9,MK,4070,137,"FeeAmount=5, Type=A, RefundType=A, RefundDate=",Course Director:,Section Director: 102094776  Kouyoumdjian Hovig,Meet Instructor: 102094776  Kouyoumdjian Hovig,866069
309522,SC,CHEM,1100,,4,4,4,EN,2025,FW,SC,W,Chemistry and Materials Science for Engineers,SC,CHEM,N,Y,N,Q,EN,115,120,120,SC,CHEM,LAB,1,W,MA,EN,24,24,24,T,9:00,170,9,MK,6065,32,"FeeAmount=5, Type=A, RefundType=A, RefundDate=",Course Director:,Section Director: 102094776  Kouyoumdjian Hovig,Meet Instructor:,866062
309522,SC,CHEM,1100,,4,4,4,EN,2025,FW,SC,W,Chemistry and Materials Science for Engineers,SC,CHEM,N,Y,N,Q,EN,115,120,120,SC,CHEM,LAB,2,W,MA,EN,24,24,24,R,14:30,170,9,MK,6065,32,"FeeAmount=5, Type=A, RefundType=A, RefundDate=",Course Director:,Section Director: 102094776  Kouyoumdjian Hovig,Meet Instructor:,866063
309522,SC,CHEM,1100,,4,4,4,EN,2025,FW,SC,W,Chemistry and Materials Science for Engineers,SC,CHEM,N,Y,N,Q,EN,115,120,120,SC,CHEM,LAB,3,W,MA,EN,24,24,24,R,9:00,170,9,MK,6065,32,"FeeAmount=5, Type=A, RefundType=A, RefundDate=",Course Director:,Section Director: 102094776  Kouyoumdjian Hovig,Meet Instructor:,866064
309522,SC,CHEM,1100,,4,4,4,EN,2025,FW,SC,W,Chemistry and Materials Science for Engineers,SC,CHEM,N,Y,N,Q,EN,115,120,120,SC,CHEM,LAB,4,W,MA,EN,24,24,24,T,14:30,170,9,MK,6065,32,"FeeAmount=5, Type=A, RefundType=A, RefundDate=",Course Director:,Section Director: 102094776  Kouyoumdjian Hovig,Meet Instructor:,866065
309522,SC,CHEM,1100,,4,4,4,EN,2025,FW,SC,W,Chemistry and Materials Science for Engineers,SC,CHEM,N,Y,N,Q,EN,115,120,120,SC,CHEM,LAB,5,W,MA,EN,19,24,24,W,15:30,170,,MK,6065,32,"FeeAmount=5, Type=A, RefundType=A, RefundDate=",Course Director:,Section Director: 102094776  Kouyoumdjian Hovig,Meet Instructor:,899108
309524,SC,MATH,1014,,3,3,3,EN,2025,FW,SC,W,Applied Calculus II,SC,MATH,Y,Y,N,V,EN,124,135,135,SC,MATH,LECT,1,W,MA,EN,124,135,135,F,9:30,50,9,MK,4070,137,,Course Director:,Section Director: 102116696  Yang Jihyeon Jessie,Meet Instructor: 102116696  Yang Jihyeon Jessie,866074
309524,SC,MATH,1014,,3,3,3,EN,2025,FW,SC,W,Applied Calculus II,SC,MATH,Y,Y,N,V,EN,124,135,135,SC,MATH,LECT,1,W,MA,EN,124,135,135,W,9:30,50,9,MK,4070,137,,Course Director:,Section Director: 102116696  Yang Jihyeon Jessie,Meet Instructor: 102116696  Yang Jihyeon Jessie,866075
309524,SC,MATH,1014,,3,3,3,EN,2025,FW,SC,W,Applied Calculus II,SC,MATH,Y,Y,N,V,EN,124,135,135,SC,MATH,LECT,1,W,MA,EN,124,135,135,M,9:30,50,9,MK,4070,137,,Course Director:,Section Director: 102116696  Yang Jihyeon Jessie,Meet Instructor: 102116696  Yang Jihyeon Jessie,866076
309524,SC,MATH,1014,,3,3,3,EN,2025,FW,SC,W,Applied Calculus II,SC,MATH,Y,Y,N,W,EN,0,0,0,SC,MATH,LECT,1,W,MA,EN,0,0,0,F,9:30,50,1,,,,,Course Director:,Section Director:,Meet Instructor:,866079
309524,SC,MATH,1014,,3,3,3,EN,2025,FW,SC,W,Applied Calculus II,SC,MATH,Y,Y,N,W,EN,0,0,0,SC,MATH,LECT,1,W,MA,EN,0,0,0,W,9:30,50,1,,,,,Course Director:,Section Director:,Meet Instructor:,866078
309524,SC,MATH,1014,,3,3,3,EN,2025,FW,SC,W,Applied Calculus II,SC,MATH,Y,Y,N,W,EN,0,0,0,SC,MATH,LECT,1,W,MA,EN,0,0,0,M,9:30,50,1,,,,,Course Director:,Section Director:,Meet Instructor:,866077
288563,SC,MATH,1028,,3,3,3,EN,2025,FW,SC,W,Discrete Mathematics for Engineers,SC,MATH,Y,Y,N,V,EN,36,36,34,LE,EECS,LECT,1,W,MA,EN,36,36,34,M,10:30,50,,MK,2055,100,,Course Director:,Section Director: 102111441  Vashisth Pooja,Meet Instructor: 102111441  Vashisth Pooja,866214
288563,SC,MATH,1028,,3,3,3,EN,2025,FW,SC,W,Discrete Mathematics for Engineers,SC,MATH,Y,Y,N,V,EN,36,36,34,LE,EECS,LECT,1,W,MA,EN,36,36,34,F,10:30,50,,MK,2055,100,,Course Director:,Section Director: 102111441  Vashisth Pooja,Meet Instructor: 102111441  Vashisth Pooja,866213
288563,SC,MATH,1028,,3,3,3,EN,2025,FW,SC,W,Discrete Mathematics for Engineers,SC,MATH,Y,Y,N,V,EN,36,36,34,LE,EECS,LECT,1,W,MA,EN,36,36,34,W,10:30,50,,MK,2055,100,,Course Director:,Section Director: 102111441  Vashisth Pooja,Meet Instructor: 102111441  Vashisth Pooja,866212
288563,SC,MATH,1028,,3,3,3,EN,2025,FW,SC,W,Discrete Mathematics for Engineers,SC,MATH,Y,Y,N,V,EN,36,36,34,LE,EECS,TUTR,1,W,MA,EN,36,36,34,T,12:30,110,,MK,5000,48,,Course Director:,Section Director: 102111441  Vashisth Pooja,Meet Instructor:,866215
288616,SC,MATH,1131,,3,3,3,EN,2025,FW,SC,W,Introduction to Statistics I,SC,MATH,N,Y,N,Q,EN,5,35,35,SC,MATH,LECT,1,W,MA,EN,5,35,35,T,13:00,80,2,MK,4040,50,,Course Director:,Section Director: 102070607  Tian Yanhua,Meet Instructor: 102070607  Tian Yanhua,889519
288616,SC,MATH,1131,,3,3,3,EN,2025,FW,SC,W,Introduction to Statistics I,SC,MATH,N,Y,N,Q,EN,5,35,35,SC,MATH,LECT,1,W,MA,EN,5,35,35,R,13:00,80,2,MK,4040,50,,Course Director:,Section Director: 102070607  Tian Yanhua,Meet Instructor: 102070607  Tian Yanhua,889520
298955,SC,MATH,1507,,3,3,3,EN,2025,FW,SC,W,Mathematics II for the Biological and Health Sciences,SC,MATH,Y,Y,N,S,EN,35,50,50,SC,MATH,LECT,1,W,MA,EN,35,50,50,F,10:30,50,9,MK,5070,50,,Course Director:,Section Director: 102116696  Yang Jihyeon Jessie,Meet Instructor: 102116696  Yang Jihyeon Jessie,866088
298955,SC,MATH,1507,,3,3,3,EN,2025,FW,SC,W,Mathematics II for the Biological and Health Sciences,SC,MATH,Y,Y,N,S,EN,35,50,50,SC,MATH,LECT,1,W,MA,EN,35,50,50,W,10:30,50,9,MK,5070,50,,Course Director:,Section Director: 102116696  Yang Jihyeon Jessie,Meet Instructor: 102116696  Yang Jihyeon Jessie,866087
298955,SC,MATH,1507,,3,3,3,EN,2025,FW,SC,W,Mathematics II for the Biological and Health Sciences,SC,MATH,Y,Y,N,S,EN,35,50,50,SC,MATH,LECT,1,W,MA,EN,35,50,50,M,10:30,50,9,MK,5070,50,,Course Director:,Section Director: 102116696  Yang Jihyeon Jessie,Meet Instructor: 102116696  Yang Jihyeon Jessie,866086
290924,SC,MATH,2281,,3,3,3,EN,2025,FW,SC,W,Models for Financial Economics,SC,MATH,N,Y,N,N,EN,4,35,35,SC,MATH,LECT,1,W,MA,EN,4,35,35,T,14:30,170,,MK,4040,50,,Course Director:,Section Director: 102026804  Ku Hyejin,Meet Instructor: 102026804  Ku Hyejin,889523
307269,SC,NATS,1506,,3,3,3,EN,2025,FW,SC,W,Understanding Artificial Intelligence,SC,NATS,N,N,N,M,EN,93,100,100,SC,NATS,LECT,1,W,MA,EN,93,100,100,F,9:30,170,2,MK,2060,100,,Course Director:,Section Director: 100536021  Lumb Ian,Meet Instructor: 100536021  Lumb Ian,872087
306745,SC,NATS,1765,,6,6,6,EN,2025,FW,SC,Y,"Science, Experts and Citizens",SC,NATS,N,N,N,A,EN,42,50,50,SC,NATS,LECT,1,W,MA,EN,42,50,50,T,19:00,170,9,MK,5070,50,,Course Director:,Section Director: 102058295  Cope Angela,Meet Instructor: 102058295  Cope Angela,872177
293563,SC,PHYS,1422,,3,3,3,EN,2025,FW,SC,W,Physics with Life Science Applications 2,SC,PHYS,Y,Y,N,N,EN,4,48,48,SC,PHYS,LECT,1,W,MA,EN,4,48,48,M,12:30,50,9,MK,5070,50,,Course Director:,Section Director: 102014841  Orchard Gloria,Meet Instructor: 102014841  Orchard Gloria,866101
293563,SC,PHYS,1422,,3,3,3,EN,2025,FW,SC,W,Physics with Life Science Applications 2,SC,PHYS,Y,Y,N,N,EN,4,48,48,SC,PHYS,LECT,1,W,MA,EN,4,48,48,W,12:30,50,9,MK,5070,50,,Course Director:,Section Director: 102014841  Orchard Gloria,Meet Instructor: 102014841  Orchard Gloria,866100
293563,SC,PHYS,1422,,3,3,3,EN,2025,FW,SC,W,Physics with Life Science Applications 2,SC,PHYS,Y,Y,N,N,EN,4,48,48,SC,PHYS,LECT,1,W,MA,EN,4,48,48,F,12:30,50,9,MK,5070,50,,Course Director:,Section Director: 102014841  Orchard Gloria,Meet Instructor: 102014841  Orchard Gloria,866099
293563,SC,PHYS,1422,,3,3,3,EN,2025,FW,SC,W,Physics with Life Science Applications 2,SC,PHYS,Y,Y,N,N,EN,4,48,48,SC,PHYS,TUTR,1,W,MA,EN,4,48,48,T,11:00,50,9,MK,5070,50,,Course Director:,Section Director: 102014841  Orchard Gloria,Meet Instructor: 102014841  Orchard Gloria,866102
293563,SC,PHYS,1422,,3,3,3,EN,2025,FW,SC,W,Physics with Life Science Applications 2,SC,PHYS,Y,Y,N,N,EN,4,48,48,SC,PHYS,LAB,1,W,MA,EN,4,24,24,F,14:30,170,9,MK,6035,24,,Course Director:,Section Director: 102014841  Orchard Gloria,Meet Instructor: 102094624  Seaton Lucas,866096
293563,SC,PHYS,1422,,3,3,3,EN,2025,FW,SC,W,Physics with Life Science Applications 2,SC,PHYS,Y,Y,N,N,EN,4,48,48,SC,PHYS,LAB,2,W,MA,EN,0,24,24,W,19:00,170,1,MK,6035,24,,Course Director:,Section Director: 102014841  Orchard Gloria,Meet Instructor:,866097
293563,SC,PHYS,1422,,3,3,3,EN,2025,FW,SC,W,Physics with Life Science Applications 2,SC,PHYS,Y,Y,N,N,EN,4,48,48,SC,PHYS,LAB,99,W,MA,EN,0,0,0,,0:00,0,0,,,,,Course Director:,Section Director: 102014841  Orchard Gloria,Meet Instructor: 102014841  Orchard Gloria,866112
309526,SC,PHYS,1801,,3,3,3,EN,2025,FW,SC,W,"Electricity, Magnetism and Optics for Engineers",SC,PHYS,Y,N,Y,O,EN,116,125,125,SC,PHYS,LECT,1,W,MA,EN,116,125,125,M,8:30,50,9,MK,4070,137,,Course Director:,Section Director: 102014841  Orchard Gloria,Meet Instructor: 102014841  Orchard Gloria,866018
309526,SC,PHYS,1801,,3,3,3,EN,2025,FW,SC,W,"Electricity, Magnetism and Optics for Engineers",SC,PHYS,Y,N,Y,O,EN,116,125,125,SC,PHYS,LECT,1,W,MA,EN,116,125,125,F,8:30,50,9,MK,4070,137,,Course Director:,Section Director: 102014841  Orchard Gloria,Meet Instructor: 102014841  Orchard Gloria,866020
309526,SC,PHYS,1801,,3,3,3,EN,2025,FW,SC,W,"Electricity, Magnetism and Optics for Engineers",SC,PHYS,Y,N,Y,O,EN,116,125,125,SC,PHYS,LECT,1,W,MA,EN,116,125,125,W,8:30,50,9,MK,4070,137,,Course Director:,Section Director: 102014841  Orchard Gloria,Meet Instructor: 102014841  Orchard Gloria,866019
309526,SC,PHYS,1801,,3,3,3,EN,2025,FW,SC,W,"Electricity, Magnetism and Optics for Engineers",SC,PHYS,Y,N,Y,O,EN,116,125,125,SC,PHYS,TUTR,1,W,MA,EN,116,125,125,M,14:30,50,9,MK,4070,137,,Course Director:,Section Director: 102014841  Orchard Gloria,Meet Instructor: 102014841  Orchard Gloria,866021
309526,SC,PHYS,1801,,3,3,3,EN,2025,FW,SC,W,"Electricity, Magnetism and Optics for Engineers",SC,PHYS,Y,N,Y,O,EN,116,125,125,SC,PHYS,LAB,1,W,MA,EN,24,24,24,R,9:00,170,9,MK,6035,24,,Course Director:,Section Director: 102014841  Orchard Gloria,Meet Instructor: 102094624  Seaton Lucas,866022
309526,SC,PHYS,1801,,3,3,3,EN,2025,FW,SC,W,"Electricity, Magnetism and Optics for Engineers",SC,PHYS,Y,N,Y,O,EN,116,125,125,SC,PHYS,LAB,2,W,MA,EN,24,24,24,T,9:00,170,9,MK,6035,24,,Course Director:,Section Director: 102014841  Orchard Gloria,Meet Instructor: 102131765  Ali Ali,866023
309526,SC,PHYS,1801,,3,3,3,EN,2025,FW,SC,W,"Electricity, Magnetism and Optics for Engineers",SC,PHYS,Y,N,Y,O,EN,116,125,125,SC,PHYS,LAB,3,W,MA,EN,24,24,24,R,14:30,170,9,MK,6035,24,,Course Director:,Section Director: 102014841  Orchard Gloria,Meet Instructor: 102131765  Ali Ali,866024
309526,SC,PHYS,1801,,3,3,3,EN,2025,FW,SC,W,"Electricity, Magnetism and Optics for Engineers",SC,PHYS,Y,N,Y,O,EN,116,125,125,SC,PHYS,LAB,4,W,MA,EN,18,24,24,T,14:30,170,,MK,6035,24,,Course Director:,Section Director: 102014841  Orchard Gloria,Meet Instructor: 102113401  Hayes Conor,866025
309526,SC,PHYS,1801,,3,3,3,EN,2025,FW,SC,W,"Electricity, Magnetism and Optics for Engineers",SC,PHYS,Y,N,Y,O,EN,116,125,125,SC,PHYS,LAB,5,W,MA,EN,23,24,24,W,15:30,170,,MK,6035,24,,Course Director:,Section Director: 102014841  Orchard Gloria,Meet Instructor: 102088328  Andriyevska Olga,899107
309526,SC,PHYS,1801,,3,3,3,EN,2025,FW,SC,W,"Electricity, Magnetism and Optics for Engineers",SC,PHYS,Y,N,Y,O,EN,116,125,125,SC,PHYS,LAB,99,W,MA,EN,3,5,5,,,0,0,,,,,Course Director:,Section Director: 102014841  Orchard Gloria,Meet Instructor: 102014841  Orchard Gloria,894918
